id,class_label,items_json
328,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_sachal"", ""pizza"", ""restaurant"", ""restaurant_islamabad"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
329,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""food"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_sachal"", ""restaurant"", ""restaurant_islamabad"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
330,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""food"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""tag:building=yes""]"
331,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""golden"", ""islamabad"", ""islamabad_اسلام"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
332,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""habibi"", ""islamabad"", ""islamabad_tipu"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""sultan"", ""sultan_اسلام"", ""tag:amenity=restaurant"", ""tipu"", ""tipu_sultan"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
333,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""tag:building=yes""]"
334,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""markaz"", ""markaz_اسلام"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
335,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""islamabad_school"", ""restaurant"", ""restaurant_islamabad"", ""school"", ""school_اسلام"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
336,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""house"", ""house_amenity"", ""islamabad"", ""islamabad_johar"", ""johar"", ""johar_اسلام"", ""karachi"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
337,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_sachal"", ""karachi"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
338,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant""]"
339,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""islamabad_shabir"", ""khyber"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""shabir"", ""shabir_sharif"", ""sharif"", ""sharif_اسلام"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
340,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""bhitai"", ""bhitai_اسلام"", ""islamabad"", ""islamabad_bhitai"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
341,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""bhitai"", ""bhitai_اسلام"", ""grill"", ""grill_amenity"", ""islamabad"", ""islamabad_bhitai"", ""kitchen"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
342,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""tag:building=yes""]"
343,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant""]"
344,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_sachal"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""tag:amenity=restaurant"", ""tandoori"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
345,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_service"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""service"", ""service_west"", ""tag:amenity=restaurant"", ""west"", ""west_g-11"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
346,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""dhaba"", ""dhaba_amenity"", ""islamabad"", ""islamabad_shabir"", ""markaz"", ""restaurant"", ""restaurant_islamabad"", ""shabir"", ""shabir_sharif"", ""sharif"", ""sharif_اسلام"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
347,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""hotel"", ""islamabad"", ""islamabad_rohtas"", ""restaurant"", ""restaurant_islamabad"", ""rohtas"", ""tag:amenity=restaurant""]"
348,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""bazar"", ""centre"", ""iqbal"", ""islamabad"", ""naan"", ""naan_centre"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
349,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_sachal"", ""naan"", ""restaurant"", ""restaurant_islamabad"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
350,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""tag:building=yes""]"
351,amenity:restaurant,"[""agha"", ""agha_khan"", ""amenity"", ""amenity_restaurant"", ""islamabad"", ""islamabad_agha"", ""khan"", ""khan_اسلام"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
352,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""bolan"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_sachal"", ""new"", ""new_quetta"", ""quetta"", ""restaurant"", ""restaurant_islamabad"", ""resturant"", ""resturant_amenity"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
353,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""cafe"", ""cafe_amenity"", ""islamabad"", ""islamabad_shabir"", ""new"", ""new_quetta"", ""quetta"", ""restaurant"", ""restaurant_islamabad"", ""shabir"", ""shabir_sharif"", ""sharif"", ""sharif_اسلام"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
354,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""new"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""tag:building=yes""]"
355,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""dhaba"", ""dhaba_amenity"", ""h9"", ""islamabad"", ""islamabad_service"", ""old"", ""restaurant"", ""restaurant_islamabad"", ""service"", ""service_south"", ""south"", ""south_h9"", ""tag:amenity=restaurant""]"
356,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_sachal"", ""pizza"", ""restaurant"", ""restaurant_islamabad"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
357,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""f7"", ""f7_markaz"", ""islamabad"", ""islamabad_f7"", ""markaz"", ""markaz_اسلام"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
358,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""g-8"", ""g-8_markaz"", ""house"", ""house_amenity"", ""islamabad"", ""islamabad_ravi"", ""markaz"", ""paratha"", ""ravi"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant""]"
359,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""tag:building=yes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
360,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant""]"
361,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant""]"
362,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_sachal"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
363,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""f7"", ""f7_markaz"", ""islamabad"", ""islamabad_f7"", ""markaz"", ""markaz_اسلام"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
364,amenity:restaurant,"[""akm"", ""akm_fazul"", ""amenity"", ""amenity_restaurant"", ""fazul"", ""fazul_haq"", ""haq"", ""islamabad"", ""islamabad_akm"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant""]"
365,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""resturant"", ""resturant_amenity"", ""tag:amenity=restaurant""]"
366,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""g-11"", ""g-11_اسلام"", ""grill"", ""grill_amenity"", ""islamabad"", ""islamabad_sachal"", ""restaurant"", ""restaurant_islamabad"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
367,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""gali"", ""gali_اسلام"", ""islamabad"", ""islamabad_gali"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""tandoori"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
368,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""club"", ""club_amenity"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""tag:building=yes"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""روڈ"", ""روڈ_اسلام""]"
369,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""cafe"", ""cafe_amenity"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_sachal"", ""naan"", ""restaurant"", ""restaurant_islamabad"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
370,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_sachal"", ""paratha"", ""restaurant"", ""restaurant_islamabad"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
371,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_service"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""service"", ""service_west"", ""tag:amenity=restaurant"", ""west"", ""west_g-11"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
372,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""islamabad_اسلام"", ""restaurant"", ""restaurant_islamabad"", ""shop"", ""tag:amenity=restaurant"", ""zeeshan"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
373,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""islamabad_shabir"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""shabir"", ""shabir_sharif"", ""sharif"", ""sharif_اسلام"", ""tag:amenity=restaurant"", ""zeeshan"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
374,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_amenity"", ""restaurant_islamabad"", ""tag:amenity=restaurant""]"
375,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""cafe"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant""]"
376,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant""]"
377,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""islamabad_سروس"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""جی-11"", ""جی-11_اسلام"", ""روڈ"", ""روڈ_ویسٹ"", ""سروس"", ""سروس_روڈ"", ""ویسٹ"", ""ویسٹ_جی-11"", ""پیزا""]"
378,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""islamabad_اسلام"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""پیزا"", ""پیزا_ہٹ"", ""ہٹ"", ""ہٹ_amenity""]"
379,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""islamabad_اسلام"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""پیزا"", ""پیزا_ہٹ"", ""ہٹ"", ""ہٹ_amenity""]"
380,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""islamabad_اسلام"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""پیزا"", ""پیزا_ہٹ"", ""ہٹ"", ""ہٹ_amenity""]"
381,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""islamabad_اسٹریٹ"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""اسٹریٹ"", ""اسٹریٹ_اسلام"", ""ٹاؤن""]"
382,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""کیفے"", ""کیفے_amenity""]"
383,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""tag:building=yes""]"
384,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""tag:building=yes""]"
385,amenity:restaurant,"[""amenity"", ""amenity_restaurant"", ""islamabad"", ""restaurant"", ""restaurant_islamabad"", ""tag:amenity=restaurant"", ""tag:building=yes""]"
386,amenity:school,"[""amenity"", ""amenity_school"", ""islamabad"", ""islamabad_amenity"", ""islamabad_service"", ""school"", ""school_islamabad"", ""service"", ""tag:amenity=school"", ""university"", ""university_islamabad"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
387,amenity:school,"[""amenity"", ""amenity_school"", ""islamabad"", ""islamabad_اسلام"", ""school"", ""school_amenity"", ""school_islamabad"", ""tag:amenity=school"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
388,amenity:school,"[""amenity"", ""amenity_school"", ""bahria"", ""bahria_foundation"", ""foundation"", ""foundation_school"", ""islamabad"", ""islamabad_اسلام"", ""school"", ""school_amenity"", ""school_islamabad"", ""tag:amenity=school"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
389,amenity:school,"[""amenity"", ""amenity_school"", ""bahria"", ""bahria_foundation"", ""foundation"", ""foundation_school"", ""islamabad"", ""islamabad_اسلام"", ""school"", ""school_amenity"", ""school_islamabad"", ""tag:amenity=school"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
390,amenity:school,"[""amenity"", ""amenity_school"", ""beaconhouse"", ""beaconhouse_margalla"", ""campus"", ""campus_amenity"", ""islamabad"", ""margalla"", ""margalla_campus"", ""school"", ""school_islamabad"", ""tag:amenity=school""]"
391,amenity:school,"[""amenity"", ""amenity_school"", ""beaconhouse"", ""beaconhouse_margalla"", ""campus"", ""campus_amenity"", ""islamabad"", ""margalla"", ""margalla_campus"", ""school"", ""school_islamabad"", ""tag:amenity=school""]"
392,amenity:school,"[""amenity"", ""amenity_school"", ""beaconhouse"", ""islamabad"", ""islamabad_اسلام"", ""school"", ""school_islamabad"", ""school_system"", ""system"", ""system_amenity"", ""tag:amenity=school"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
393,amenity:school,"[""amenity"", ""amenity_school"", ""islamabad"", ""islamabad_اسلام"", ""school"", ""school_islamabad"", ""tag:amenity=school"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
394,amenity:school,"[""amenity"", ""amenity_school"", ""east"", ""education"", ""islamabad"", ""islamabad_اسلام"", ""school"", ""school_islamabad"", ""system"", ""system_amenity"", ""tag:amenity=school"", ""west"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
395,amenity:school,"[""amenity"", ""amenity_school"", ""islamabad"", ""islamabad_اسلام"", ""model"", ""model_school"", ""school"", ""school_amenity"", ""school_islamabad"", ""tag:amenity=school"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
396,amenity:school,"[""amenity"", ""amenity_school"", ""islamabad"", ""school"", ""school_amenity"", ""school_islamabad"", ""tag:amenity=school""]"
397,amenity:school,"[""amenity"", ""amenity_school"", ""boys"", ""fg"", ""islamabad"", ""model"", ""model_school"", ""school"", ""school_amenity"", ""school_islamabad"", ""tag:amenity=school""]"
398,amenity:school,"[""amenity"", ""amenity_school"", ""fg"", ""g-84"", ""g-84_amenity"", ""islamabad"", ""junior"", ""junior_model"", ""model"", ""model_school"", ""school"", ""school_g-84"", ""school_islamabad"", ""tag:amenity=school""]"
399,amenity:school,"[""amenity"", ""amenity_school"", ""high"", ""high_school"", ""islamabad"", ""islamabad_murree"", ""model"", ""murree"", ""murree_راولپنڈی"", ""school"", ""school_amenity"", ""school_islamabad"", ""tag:amenity=school"", ""راولپنڈی""]"
400,amenity:school,"[""amenity"", ""amenity_school"", ""islamabad"", ""primary"", ""primary_school"", ""school"", ""school_amenity"", ""school_islamabad"", ""tag:amenity=school""]"
401,amenity:school,"[""amenity"", ""amenity_school"", ""boys"", ""federal"", ""federal_government"", ""g-84"", ""g-84_amenity"", ""government"", ""islamabad"", ""islamabad_اسلام"", ""school"", ""school_g-84"", ""school_islamabad"", ""secondary"", ""secondary_school"", ""tag:amenity=school"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
